model	col Aboisso number of Ace1 copies, binomial GLM
num_obs	11
anova_test	Chisq
p	0.361307
deviance_residual	14.32486
df_residual	9
CI	0.95
variables	CNV
call	glm(formula = phenotype ~ CNV, family = "binomial", data = data)
model	var	OR	OR_CIdo	OR_CIup	coef	coef_CIdo	coef_CIup	zscore	p
col Aboisso number of Ace1 copies, binomial GLM	Intercept	0.284227644650155	0.0188554595410496	4.28445426150977	1.25797979623356	-1.45499318373099	3.97095277619812	0.908816679010579	0.363446900946469
col Aboisso number of Ace1 copies, binomial GLM	CNV	1.28826026894763	0.733642691734763	2.26215641380509	-0.253292679432643	-0.816318523758232	0.309733164892946	-0.881743767606773	0.37791538680951
model	col Korle-Bu number of Ace1 copies, binomial GLM
num_obs	46
anova_test	Chisq
p	0.0001010198
deviance_residual	48.30373
df_residual	44
CI	0.95
variables	CNV
call	glm(formula = phenotype ~ CNV, family = "binomial", data = data)
model	var	OR	OR_CIdo	OR_CIup	coef	coef_CIdo	coef_CIup	zscore	p
col Korle-Bu number of Ace1 copies, binomial GLM	Intercept	0.0674490002726878	0.0125341099760929	0.362958969281612	2.69638351819229	1.01346548338798	4.3793015529966	3.14026855430235	0.00168793022865105
col Korle-Bu number of Ace1 copies, binomial GLM	CNV	1.80081737933462	1.24373715268551	2.60741847802115	-0.588240661460431	-0.95836064298263	-0.218120679938231	-3.11501828667229	0.00183933506480317
model	col Weija number of Ace1 copies, binomial GLM
num_obs	21
anova_test	Chisq
p	0.01368369
deviance_residual	22.98604
df_residual	19
CI	0.95
variables	CNV
call	glm(formula = phenotype ~ CNV, family = "binomial", data = data)
model	var	OR	OR_CIdo	OR_CIup	coef	coef_CIdo	coef_CIup	zscore	p
col Weija number of Ace1 copies, binomial GLM	Intercept	13.5584842677922	0.906925335073834	202.698599907348	-2.6070124966031	-5.31172014621825	0.0976951530120624	-1.88916927909563	0.0588691497583498
col Weija number of Ace1 copies, binomial GLM	CNV	0.513763273659187	0.263139395545477	1.0030907793713	0.665992676699254	-0.00308601273196507	1.33507136613047	1.95092398086631	0.0510660894760096
model	gam Aboisso number of Ace1 copies, binomial GLM
num_obs	31
anova_test	Chisq
p	0.9330784
