model	col Aboisso full model, binomial GLM
num_obs	11
anova_test	Chisq
p	0.005803035
deviance_residual	4.859455
df_residual	8
CI	0.95
variables	CNV,ratio_FAM_HEX
call	glm(formula = phenotype ~ CNV + ratio_FAM_HEX, family = "binomial",     data = data)
model	var	OR	OR_CIdo	OR_CIup	coef	coef_CIdo	coef_CIup	zscore	p
col Aboisso full model, binomial GLM	Intercept	1.05133898161312e-07	6.52965047690683e-32	169276082719655776	16.0680310786081	-39.6703074024791	71.8063695596954	0.56501078207109	0.572066430497497
col Aboisso full model, binomial GLM	CNV	1.05925627072193	0.11330269154028	9.9028878467979	-0.0575670304710672	-2.29282641630063	2.1776923553585	-0.0504770529700013	0.959742235166327
col Aboisso full model, binomial GLM	ratio_FAM_HEX	63.1850773310497	0.000683213768249864	5843491.7193745	-4.14606815509293	-15.5808390732883	7.28870276310242	-0.710652125833147	0.477299833170745

model	col Korle-Bu full model, binomial GLM
num_obs	46
anova_test	Chisq
p	3.037671e-07
deviance_residual	33.40727
df_residual	43
CI	0.95
variables	CNV,ratio_FAM_HEX
call	glm(formula = phenotype ~ CNV + ratio_FAM_HEX, family = "binomial",     data = data)
model	var	OR	OR_CIdo	OR_CIup	coef	coef_CIdo	coef_CIup	zscore	p
col Korle-Bu full model, binomial GLM	Intercept	0.00574641695648125	0.000364386862978693	0.0906215651349266	5.15917875640732	2.40106306848503	7.91729444432961	3.66620029632614	0.000246181131125267
col Korle-Bu full model, binomial GLM	CNV	1.49031410515733	0.97447599641199	2.27921071448525	-0.398986906570733	-0.823829205175617	0.0258553920341512	-1.84068293046537	0.0656680367975371
col Korle-Bu full model, binomial GLM	ratio_FAM_HEX	2.30973116095427	1.32766312155554	4.01823169542633	-0.837131137221683	-1.39084192909715	-0.283420345346217	-2.96318385584324	0.00304474647824334

model	col Weija full model, binomial GLM
num_obs	21
anova_test	Chisq
p	0.002971551
deviance_residual	17.4272
df_residual	18
CI	0.95
variables	CNV,ratio_FAM_HEX
call	glm(formula = phenotype ~ CNV + ratio_FAM_HEX, family = "binomial",     data = data)
model	var	OR	OR_CIdo	OR_CIup	coef	coef_CIdo	coef_CIup	zscore	p
col Weija full model, binomial GLM	Intercept	0.00126079738249606	2.13436956113255e-08	74.4767948651513	6.67601091492876	-4.31048759854595	17.6625094284035	1.19098372767343	0.233659973024432
col Weija full model, binomial GLM	CNV	0.373306057322816	0.126766300275333	1.09932538956509	0.98535666677263	-0.0946967094563114	2.06541004300157	1.78811864423209	0.0737568682189216
col Weija full model, binomial GLM	ratio_FAM_HEX	50.7749943230702	0.271236159483421	9505.00130004013	-3.92740399566083	-9.15957339169686	1.3047654003752	-1.47120052918503	0.1412368941283

model	gam Aboisso full model, binomial GLM
num_obs	31
anova_test	Chisq
p	0.6440947
deviance_residual	38.10574
df_residual	28
CI	0.95
variables	CNV,ratio_FAM_HEX
call	glm(formula = phenotype ~ CNV + ratio_FAM_HEX, family = "binomial",     data = data)
model	var	OR	OR_CIdo	OR_CIup	coef	coef_CIdo	coef_CIup	zscore	p
gam Aboisso full model, binomial GLM	Intercept	0.0245403316276223	1.6579541861115e-06	363.235535359469	3.70743732603264	-5.89505148158727	13.3099261336525	0.756725030306443	0.44921461573997
gam Aboisso full model, binomial GLM	CNV	0.92062452571504	0.575311375469248	1.47320138882487	0.0827030069425211	-0.387437848314958	0.5528438622	0.344779470254152	0.730260168165995
gam Aboisso full model, binomial GLM	ratio_FAM_HEX	3.20050824497319	0.261237309808533	39.2105286708431	-1.1633096237482	-3.66894529927489	1.34232605177848	-0.909966675397073	0.362840084648672

model	gam Baguida full model, binomial GLM
num_obs	13
anova_test	Chisq
p	0.6348021
deviance_residual	17.03594
df_residual	10
CI	0.95
variables	CNV,ratio_FAM_HEX
call	glm(formula = phenotype ~ CNV + ratio_FAM_HEX, family = "binomial",     data = data)
